iganisha	 i g a n i s h a
ry’imihanda	 r y ’ i m i h a n d a
byanze	 b y a n z e
nyamaraurunyurane	n y a m a r a u r u n y u r a n e
rw’imihanda	 r w ’ i m i h a n d a
rw’igihugu	 r w ’ i g i h u g u
ntirutanga	 n t i r u t a n g a
umusaruro	u m u s a r u r o
by’ubukungu	 b y ’ u b u k u n g u
ubuke	 u b u k e
bw’imodokaku	 b w ’ i m o d o k a k u
bw’ibyo	 b w ’ i b y o
bushya	 b u s h y a
gutegurwa	 g u t e g u r w a
hagabanywe	 h a g a b a n y w e
ikiguzi	 i k i g u z i
gutunga	 g u t u n g a
bw	 b w
romantisisimeubumenyi	 r o m a n t i s i s i m e u b u m e n y i
bw’isi	 b w ’ i s i
bwahinduye	 b w a h i n d u y e
abantukandi	 a b a n t u k a n d i
gihita	 g i h i t a
imigenzo	 i m i g e n z o
byaravutsekandi	 b y a r a v u t s e k a n d i
ibyobihuye	 i b y o b i h u y e
iherereyebyari	 i h e r e r e y e b y a r i
amategeko	 a m a t e g e k o
yashyizweho	 y a s h y i z w e h o
butemewe	 b u t e m e w e
parisi	 p a r i s i
yamamaye	 y a m a m a y e
nk’umurwa	 n k ’ u m u r w a
w’imideri	 w ’ i m i d e r i
noneconstantinople	 n o n e c o n s t a n t i n o p l e
yafatwaga	 y a f a t w a g a
by’imideri	 b y ’ i m i d e r i
gihake	 g i h a k e
yacyo	 y a c y o
yagabanutse	 y a g a b a n u t s e
n’abarwanye	 n ’ a b a r w a n y e
zishingiye	 z i s h i n g i y e
myemerere	 m y e m e r e r e
yamadini	 y  a m a d i n i
bagarutse	 b a g a r u t s e
impano	 i m p a n o
siliki	 s i l i k i
n’ibirungo	 n ’ i b i r u n g o
by’agaciro	 b y ’ a g a c i r o
kanini	 k a n i n i
bizantine	 b i z a n t i n e
atanga	 a t a n g a
byambuwe	 b y a m b u w e
constantinople	 c o n s t a n t i n o p l e
gothique	 g o t h i q u e
bwamenyekanye	 b w a m e n y e k a n y e
nikinyejana	 n  i k i n y e j a n a
ubukorwa	 u b u k o r w a
habeho	 h a b e h o
uhagije	 u h a g i j e
wahaza	 w a h a z a
umuhinzi	 u m u h i n z i
akeneran’umuryango	 a k e n e r a  n ’ u m u r y a n g o
ubworohejeakenshi	 u b w o r o h e j e a k e n s h i
budakoresha	 b u d a k o r e s h a
inyongeramusarurouburyo	 i n y o n g e r a m u s a r u r o u b u r y o
yazigamwe	 y a z i g a m w e
iberanye	 i b e r a n y e
n’ako	 n ’ a k o
ihujwe	 i h u j w e
guhinduranya	 g u h i n d u r a n y a
ibihingwa	 i b i h i n g w a
wiyongere	 w i y o n g e r e
bw’amatekaabahinzi	 b w ’ a m a t e k a a b a h i n z i
bakoraga	 b a k o r a g a
nk’umwuga	 n k ’ u m w u g a
ubatunga	 u b a t u n g a
biracyagaragara	 b i r a c y a g a r a g a r a
bikiri	 b i k i r i
yamajyambere	 y  a m a j y a m b e r e
imico	i m i c o
ihuza	 i h u z a
bahuje	 b a h u j e
bumva	 b u m v a
batitaweho	 b a t i t a w e h o
babarizwa	 b a b a r i z w a
imyakaubwokoicyiciroaho	 i m y a k a u b w o k o i c y i c i r o a h o
iherereyecyangwacyangwa	 i h e r e r e y e c y a n g w a  c y a n g w a
cy’abanyamuryango	 c y ’ a b a n y a m u r y a n g o
nkabo	 n k a b o
bitwa	 b i t w a
inyagasozi	 i n y a g a s o z i
ababaho	 a b a b a h o
bunyamaswa	 b u n y a m a s w a
binyagasozi	 b  i n y a g a s o z i
bafunzwe	 b a f u n z w e
nabantu	 n  a b a n t u
ababyeyi	 a b a b y e y i
tabwa	 t a b w a
ry’umwana	 r y ’ u m w a n a
ryatewe	 r y a t e w e
nababyeyi	 n  a b a b y e y i
kumugara	 k u m u g a r a
kumubiri	 k  u m u b i r i
bikekwa	 b i k e k w a
baba	 b a b a
barezwe	 b a r e z w e
ninyamaswa	 n  i n y a m a s w a
barabaye	 b a r a b a y e
bonyine	 b o n y i n e
yarezwe	 y a r e z w e
n’inyamaswa	 n ’ i n y a m a s w a
itari	 i t a r i
umuntuumwana	 u m u n t u u m w a n a
ubaho	 u b a h o
agaragaza	 a g a r a g a z a
imyitwarire	 i m y i t w a r i r e
bigarukira	  b i g a r u k i r a
bw’umubiri	 b w ’ u m u b i r i
nk’iyinyamaswa	 n k ’ i y  i n y a m a s w a
zititawehonko	 z i t i t a w e h o n k o
gutinya	 g u t i n y a
kutumvikana	 k u t u m v i k a n a
mushinga	 m u s h i n g a
gutuma	 g u t u m a
byoroha	 b y o r o h a
bishimishijegufasha	 b i s h i m i s h i j e g u f a s h a
myigire	 m y i g i r e
intambwe	i n t a m b w e
yindi	 y i n d i
ubufasha	 u b u f a s h a
bw’imyigire	 b w ’ i m y i g i r e
bukorwa	 b u k o r w a
bw’igitekerezo	 b w ’ i g i t e k e r e z o
n’ubw’ukurimu	 n ’ u b w ’ u k u r i m u
yandi	 y a n d i
magamboumwarimu	 m a g a m b o u m w a r i m u
bw’ubufasha	 b w ’ u b u f a s h a
biri	 b i r i
kamenyetso	 k a m e n y e t s o
k’umugabo	 k ’ u m u g a b o
microsoft	 m i c r o s o f t
office	 o f f i c e
mwana	 m w a n a
ukwiriye	 u k w i r i y e
gukurira	 g u k u r i r a
atari	 a t a r i
kugaburirwakwitabwahoguhabwa	 k u g a b u r i r w a k w i t a b w a h o g u h a b w a
ubureziariko	 u b u r e z i a r i k o
bijya	 b i j y a
twumva	t w u m v a
kwitabwaho	 k w i t a b w a h o
bigo	 b i g o
k’umutekano	 k ’ u m u t e k a n o
igomba	 i g o m b a
hezaabarezi	 h e z a a b a r e z i
babakundauburezi	 b a b a k u n d a u b u r e z i
buhamyehamwe	 b u h a m y e h a m w e
nubuvuzi	 n  u b u v u z i
bwizewe	 b w i z e w e
kita	 k i t a
byateganijwe	 b y a t e g a n i j w e
kigomba	 k i g o m b a
ibikenewe	 i b i k e n e w e
byabuze	 b y a b u z e
rugo	 r u g o
bamukuyemo	 b a m u k u y e m o
bipimo	 b i p i m o
by’inyongera	 b y ’ i n y o n g e r a
kwifashisha	k w i f a s h i s h a
n’uburyo	 n ’ u b u r y o
kunyurwa	 k u n y u r w a
bwite	 b w i t e
imibanire	 i m i b a n i r e
byerekanwe	 b y e r e k a n w e
eighmey	 e i g h m e y
mccord	 m c c o r d
nk’intumbero	 n k ’ i n t u m b e r o
basuzumaga	 b a s u z u m a g a
bushobora	 b u s h o b o r a
guhurirwaho	 g u h u r i r w a h o
nk’imbwa	 n k ’ i m b w a
guhinduka	 g u h i n d u k a
y’isano	 y ’ i s a n o
ndanga	 n d a n g a
nshyakandi	 n s h y a k a n d i
kubikuraho	 k u b i k u r a h o
give	 g i v e
cy’impinduka	 c y ’ i m p i n d u k a
mukenkebiragoye	 m u k e n k e b i r a g o y e
inguge	 i n g u g e
urwungano	 u r w u n g a n o
ngogozi	 n g o g o z i
nk’urw’umuntu	 n k ’ u r w ’ u m u n t u
yakwihaza	 y a k w i h a z a
aside	 a s i d e
gifu	 g i f u
ikenera	 i k e n e r a
bihingwa	 b i h i n g w a
byongeye	b y o n g e y e
kandikunanirwa	 k a n d i k u n a n i r w a
kuyibona	 k u y i b o n a
bifite	 b i f i t e
kwiheba	 k w i h e b a
mikurireimirire	 m i k u r i r e i m i r i r e
mibindetse	 m i b i n d e t s e
n’urupfu	 n ’ u r u p f u
ibinyuranyeibiryo	i b i n y u r a n y e i b i r y o
by’inyamanswa	 b y ’ i n y a m a n s w a
intoziumuswaamagi	  i n t o z i u m u s w a a m a g i
kugogorwa	 k u g o g o r w a
gusaahubwo	 g u s a a h u b w o
bitanga	 b i t a n g a
poroteyine	 p o r o t e y i n e
​​nyinshi	 ​ ​ n y i n s h i
zirimo	 z i r i m o
y’ingenzi	 y ’ i n g e n z i
gukorwa	 g u k o r w a
isaha	 i s a h a
y’impuruza	 y ’ i m p u r u z a
kugukangura	 k u g u k a n g u r a
utagombye	 u t a g o m b y e
usanze	 u s a n z e
uryamyeishobora	 u r y a m y e i s h o b o r a
gushyirwa	 g u s h y i r w a
rundi	 r u n d i
rw’icyumbabikaguhatira	 r w ’ i c y u m b a b i k a g u h a t i r a
buriri	 b u r i r i
uzimye	 u z i m y e
burimo	 b u r i m o
kunywa	 k u n y w a
icyayiikintu	 i c y a y i i k i n t u
kizwi	 k i z w i
gitera	 g i t e r a
kwihagarika	 k w i h a g a r i k a
nijoro	 n i j o r o
gusinzirabihatira	 g u s i n z i r a b i h a t i r a
kubyuka	 k u b y u k a
ingano	 i n g a n o
yamahoro	 y  a m a h o r o
w’umuntu	 w ’ u m u n t u
ifitanye	 i f i t a n y e
n’ubunini	 n ’ u b u n i n i
bw’imabaraga	 b w ’ i m a b a r a g a
mubiri	 m u b i r i
n’umwuka	 n ’ u m w u k a
arashobora	 a r a s h o b o r a
kitambika	 k i t a m b i k a
y’iyi	 y ’ i y i
ntego	 n t e g o
zacu	 z a c u
n’ibitekerezo	 n ’ i b i t e k e r e z o
umwanzi	 u m w a n z i
y’isi	 y ’ i s i
yosebyatumye	 y o s e b y a t u m y e
ubufatanye	 u b u f a t a n y e
ussr	 u s s r
irangiye	 i r a n g i y e
amakimbirane	 a m a k i m b i r a n e
y’uburyo	 y ’ u b u r y o
bw’imikorereinzira	 b w ’ i m i k o r e r e i n z i r a
numuco	 n  u m u c o
bisubira	 b i s u b i r a
inyuma	 i n y u m a
kumara	 k u m a r a
indi	 i n d i
bikazarwanirwa	 b i k a z a r w a n i r w a
nyabyoningabo	 n y a b y o n i n g a b o
proxyku	 p r o x y k u
rugamba	 r u g a m b a
afrika	 a f r i k a
aziyamuri	 a z i y a m u r i
afuganisitanikiba	 a f u g a n i s i t a n i k i b a
n’ahandi	 n ’ a h a n d i
henshi	 h e n s h i
13ingabo	 1  3  i n g a b o
z’abanyapolonye	 z ’ a b a n y a p o l o n y e
zimaze	 z i m a z e
gusenyukakandi	 g u s e n y u k a k a n d i
ibyiringiro	 i b y i r i n g i r o
byonyine	 b y o n y i n e
bisigaye	 b i s i g a y e
kwari	 k w a r i
ugusubira	 u g u s u b i r a
kwisuganya	 k w i s u g a n y a
kiraro	 k i r a r o
rumaniya	 r u m a n i y a
ngero	 n g e r o
tutabura	 t u t a b u r a
zagaragaye	 z a g a r a g a y e
z’ibi	 z ’ i b i
icengezamatwara	 i c e n g e z a m a t w a r a
atalantike	 a t a l a n t i k e
bageragezaga	 b a g e r a g e z a g a
abagabo	 a b a g a b o
n’ibyabo	 n ’ i b y a b o
banyuze	 b a n y u z e
bafasha	 b a f a s h a
z’ubudage	 z ’ u b u d a g e
icyarimwezikoresheje	 i c y a r i m w e z i k o r e s h e j e
uzarimo	 u z a r i m o
zigerageza	 z i g e r a g e z a
bucuruzi	 b u c u r u z i
ziyunze	 z i y u n z e
zitsindwanta	 z i t s i n d w a n t a
gushidikanya	 g u s h i d i k a n y a
bwarashoboye	 b w a r a s h o b o y e
kwigarurira	 k w i g a r u r i r a
bwabigenje	 b w a b i g e n j e
gisigaye	 g i s i g a y e
cy’uburayi	 c y ’ u b u r a y i
ihene	i h e n e
zahurwaga	 z a h u r w a g a
mashyo	 m a s h y o
yazereraga	 y a z e r e r a g a
misozi	 m i s o z i
zindi	 z i n d i
nzuriakenshi	 n z u r i a k e n s h i
ziragiwe	 z i r a g i w e
n’abashumba	 n ’ a b a s h u m b a
ingimbibasa	 i n g i m b i b a s a
kwahura	 k w a h u r a
buracyakoreshwa	 b u r a c y a k o r e s h w a
zikururwaho	 z i k u r u r w a h o
iremereye	 i r e m e r e y e
n’imbaho	 n ’ i m b a h o
z’ibiti	 z ’ i b i t i
ziteganyezafashaga	 z i t e g a n y e z a f a s h a g a
amafarashi	 a m a f a r a s h i
kuyikurura	 k u y i k u r u r a
agire	 a g i r e
mihanda	 m i h a n d a
irushijeho	 i r u s h i j e h o
mibi	 m i b i
y’icyo	 y ’ i c y o
ubwikorezi	u b w i k o r e z i
ukugendaabantu	 u k u g e n d a a b a n t u
bemye	 b e m y e
hashize	h a s h i z e
habonekaga	 h a b o n e k a g a
homo	 h o m o
erectus	 e r e c t u s
wemye	 w e m y e
abakurambere	 a b a k u r a m b e r e
baboba	 b a b o b a
australopithecus	 a u s t r a l o p i t h e c u s
ntibagendaga	 n t i b a g e n d a g a
bimenyerewe	 b i m e n y e r e w e
imyihariko	 i m y i h a r i k o
maguru	 m a g u r u
bisigaratondo	 b i s i g a r a t o n d o
43nubwo	 4    3   n u b w o
sahelanthropus	 s a h e l a n t h r o p u s
yaragenderaga	 y a r a g e n d e r a g a
indwi	 i n d w i
kuvura	 k u v u r a
bwinshiicyakoraniba	 b w i n s h i i c y a k o r a n i b a
tudashaka	 t u d a s h a k a
igisubizo	 i g i s u b i z o
cy’igihe	 c y ’ i g i h e
gitotwagombye	 g i t o t w a g o m b y e
umuzi	 u m u z i
w’ibibazononeho	 w ’ i b i b a z o n o n e h o
tukayirandura	 t u k a y i r a n d u r a
birigaragaza	b i r i g a r a g a z a
bihagije	 b i h a g i j e
yahindutse	 y a h i n d u t s e
ry’inyokomuntu	 r y ’ i n y o k o m u n t u
n’ikoranabuhangan’ibibazo	 n ’ i k o r a n a b u h a n g a n ’ i b i b a z o
byakomeye	 b y a k o m e y e
w’abaturage	 w ’ a b a t u r a g e
n’imibereho	 n ’ i m i b e r e h o
y’inyokomuntu	 y ’ i n y o k o m u n t u
irangwa	 i r a n g w a
gusesagura	 g u s e s a g u r a
isomwa	i s o m w a
ruhame	 r u h a m e
ry’iyo	 r y ’ i y o
ryakozwe	 r y a k o z w e
nixon	 n i x o n
cy’inzu	 c y ’ i n z u
y’ubwigenge	 y ’ u b w i g e n g e
iyigabisigaratongo	 i y i g a b i s i g a r a t o n g o
ki	 k i
ryarokotse	 r y a r o k o t s e
rikaba	 r i k a b a
rikiriho	 r i k i r i h o
tuzita	 t u z i t a
inyoni	 i n y o n i
zikoreshwa	 z i k o r e s h w a
yashyizwe	 y a s h y i z w e
kode	 k o d e
bw’imibare	 b w ’ i m i b a r e
y’inyabubiri	 y ’ i n y a b u b i r i
w’inyabubiri	 w ’ i n y a b u b i r i
ibirini	 i b i r i n i
ukuvuga	 u k u v u g a
1kandi	 1    k a n d i
bitidukoresheje	 b i t i d u k o r e s h e j e
imvugo	 i m v u g o
mudasowa	 m u d a s o w a
kudahita	 k u d a h i t a
bugaragara	 b u g a r a g a r a
ibimenyetsonko	 i b i m e n y e t s o n k o
kuruka	 k u r u k a
isuzumwa	 i s u z u m w a
ry’ako	 r y ’ a k o
kanya	 k a n y a
ritahita	 r i t a h i t a
rikorwa	 r i k o r w a
cy’uburozi	 c y ’ u b u r o z i
cyiza	 c y i z a
igipfunyika	 i g i p f u n y i k a
gifunguye	 g i f u n g u y e
cy’umuti	 c y ’ u m u t i
byica	 b y i c a
ikirango	 i k i r a n g o
amabwiriza	 a m a b w i r i z a
yerekeye	 y e r e k e y e
ubutabazi	 u b u t a b a z i
n’ubwo	 n ’ u b w o
burozi	 b u r o z i
jambo	 j a m b o
rikomoka	 r i k o m o k a
bw’imperibikaba	 b w ’ i m p e r i b i k a b a
tumenyereye	 t u m e n y e r e y e
kunyunyuza	 k u n y u n y u z a
imungu	i m u n g u
n’imperi	 n ’ i m p e r i
ziba	 z i b a
byarizikunze	 b y a r i z i k u n z e
ry’uzicumbikiye	 r y ’ u z i c u m b i k i y e
bwavumbuye	 b w a v u m b u y e
amahirwe	 a m a h i r w e
akubye	 a k u b y e
ay’abagabo	 a y ’ a b a g a b o
kurwara	 k u r w a r a
igagara	 i g a g a r a
abashakanye	a b a s h a k a n y e
icyemezo	 i c y e m e z o
nyungu	 n y u n g u
zabocyangwa	 z a b o c y a n g w a
z’umwana	 z ’ u m w a n a
wabokurera	 w a b o k u r e r a
umwana	 u m w a n a
kureresha	 k u r e r e s h a
umwanaababyeyi	 u m w a n a a b a b y e y i
babyaye	 b a b y a y e
bashyira	 b a s h y i r a
burenganzira	 b u r e n g a n z i r a
bw’ababyeyi	 b w ’ a b a b y e y i
ubashe	 u b a s h e
kurera	 k u r e r a
nk’ababyeyi	 n k ’ a b a b y e y i
injyana	i n j y a n a
zabonetse	 z a b o n e t s e
y’umubiri	 y ’ u m u b i r i
n’imyitwarire	 n ’ i m y i t w a r i r e
kw’ibyiciro	 k w ’ i b y i c i r o
bikorerwa	 b i k o r e r w a
n’umusaruro	 n ’ u m u s a r u r o
wabyo	 w a b y o
masaha	 m a s a h a
y’ibinyabuzima	 y ’ i b i n y a b u z i m a
runakazitari	 r u n a k a z i t a r i
ibisubizo	 i b i s u b i z o
bimenyetso	 b i m e n y e t s o
bihoraho	 b i h o r a h o
hanzezanditsweho	 h a n z e z a n d i t s w e h o
n’ibinyabuzima	 n ’ i b i n y a b u z i m a
byinshibirimo	 b y i n s h i b i r i m o
bagiterishampinyoibimeran’inyamaswa	 b a g i t e r i s h a m p i n y o i b i m e r a n ’ i n y a m a s w a
bihora	 b i h o r a
byizengurukaho	 b y i z e n g u r u k a h o
byikoresha	 b y i k o r e s h a
bizakomeza	 b i z a k o m e z a
rw’igihe	 r w ’ i g i h e
rwikoresha	 r w i k o r e s h a
herishey	 h e r i s h e y
chase	 c h a s e
ryabaye	 r y a b a y e
byifuzonama	 b y i f u z o n a m a
byingenzi	 b y  i n g e n z i
adn	 a d n
igikoresho	 i g i k o r e s h o
cy’ibimenyetso	 c y ’ i b i m e n y e t s o
ndangakoko	 n d a n g a k o k o
hershey	h e r s h e y
fajecyangwa	 f a j e c y a n g w a
virusikugira	 v i r u s i k u g i r a
batere	 b a t e r e
zazo	 z a z o
kinyabuzima	 k i n y a b u z i m a
amagerageza	 a m a g e r a g e z a
fage	 f a g e
fosifore	 f o s i f o r e
z’amashanyarazi	 z ’ a m a s h a n y a r a z i
y’iyo	 y ’ i y o
faje	 f a j e
sufure	 s u f u r e
indinduranya	i n d i n d u r a n y a
rishobora	 r i s h o b o r a
urusobe	 u r u s o b e
rw’inkurikizi	 r w ’ i n k u r i k i z i
zitandukanye	 z i t a n d u k a n y e
bw’ihinduranyauburemere	 b w ’ i h i n d u r a n y a u b u r e m e r e
cy’igikoresho	 c y ’ i g i k o r e s h o
cyagizweho	 c y a g i z w e h o
uturemangingo	 u t u r e m a n g i n g o
twagizweho	 t w a g i z w e h o
inkurikizi	 i n k u r i k i z i
tw’urusoro	 t w ’ u r u s o r o
byaremwe	 b y a r e m w e
bukurura	 b u k u r u r a
bashishikajwe	 b a s h i s h i k a j w e
bagamije	 b a g a m i j e
gushimishwa	 g u s h i m i s h w a
n’ibidukikijeharimo	 n ’ i b i d u k i k i j e h a r i m o
n’ubw’inyamaswa	 n ’ u b w ’ i n y a m a s w a
gusuragufotorano	 g u s u r a g u f o t o r a n o
ibirebana	 i b i r e b a n a
n’inkende	 n ’ i n k e n d e
borneo	 b o r n e o
z’ubwikorezi	 z ’ u b w i k o r e z i
zikurura	 z i k u r u r a
imyijujuto	 i m y i j u j u t o
nk’iyoni	 n k ’ i y o n i
zinanirwa	 z i n a n i r w a
mbese	 m b e s e
enjinyeri	 e n j i n y e r i
bw’ubwikorezi	 b w ’ u b w i k o r e z i
shingiro	 s h i n g i r o
kirenzeho	 k i r e n z e h o
cyaba	 c y a b a
kitagenda	 k i t a g e n d a
bw’amahirweabashoferi	 b w ’ a m a h i r w e a b a s h o f e r i
bagerageza	 b a g e r a g e z a
kwitwara	 k w i t w a r a
kigero	 k i g e r o
bityourujya	 b i t y o u r u j y a
n’uruza	 n ’ u r u z a
rugasa	 r u g a s a
n’urufite	 n ’ u r u f i t e
icyerekezo	 i c y e r e k e z o
gishyize	 g i s h y i z e
gaciro	 g a c i r o
rushobora	 r u s h o b o r a
kwerekanishwa	 k w e r e k a n i s h w a
ugaragaze	 u g a r a g a z e
urujya	 u r u j y a
rw’imodokaamasano	 r w ’ i m o d o k a a m a s a n o
imigendere	 i m i g e n d e r e
ubwinshin’3	 u b w i n s h i n ’  3
aya	a y a
masano	 m a s a n o
afasha	 a f a s h a
igenamigambiimitunganyirizen’ibikorwa	 i g e n a m i g a m b i i m i t u n g a n y i r i z e n ’ i b i k o r w a
serivisi	 s e r i v i s i
utwinshi	u t w i n s h i
dukoko	 d u k o k o
kuzingira	 k u z i n g i r a
amababa	 a m a b a b a
yatwo	 y a t w o
bwagutse	 b w a g u t s e
bw’ahantu	 b w ’ a h a n t u
hatoya	 h a t o y a
kwihisha	 k w i h i s h a
ibyaruzi	 i b y a r u z i
amazone	a m a z o n e
utwara	 u t w a r a
zirenga	 z i r e n g a
y’uruzi	 y ’ u r u z i
vatikani	 v a t i k a n i
igitaliyani	 i g i t a l i y a n i
mategeko	 m a t e g e k o
yawo	 y a w o
itumanaho	 i t u m a n a h o
byasaga	 b y a s a g a
ine	 i n e
matsiyeri	 m a t s i y e r i
ibifatikaibisukikagazen’ibifashenubwo	 i b i f a t i k a i b i s u k i k a g a z e n ’ i b i f a s h e n u b w o
yibwiye	 y i b w i y e
bihindukamo	 b i h i n d u k a m o
bikore	 b i k o r e
imvange	 i m v a n g e
twa	 t w a
elema	e l e m a
zitari	 z i t a r i
ibyuma	 i b y u m a
karubone	 k a r u b o n e
bubabajeuko	 b u b a b a j e u k o
bwabonetseikaramu	 b w a b o n e t s e i k a r a m u
y’igiti	 y ’ i g i t i
rw’agaciro	 r w ’ a g a c i r o
n’imikoreshereze	 n ’ i m i k o r e s h e r e z e
gusunika	 g u s u n i k a
ishareti	 i s h a r e t i
uzamuka	 u z a m u k a
umusozi	 u m u s o z i
gucamo	 g u c a m o
intimatima	 i n t i m a t i m a
bisohora	 b i s o h o r a
ngufu	 n g u f u
amahame	a m a h a m e
y’ubumenyi	 y ’ u b u m e n y i
ashingiye	 a s h i n g i y e
igituma	 i g i t u m a
bayatoranya	 b a y a t o r a n y a
bayitabaza	 b a y i t a b a z a
azwi	 a z w i
ry’urwego	 r y ’ u r w e g o
rw’ibibazo	 r w ’ i b i b a z o
maslow	 m a s l o w
n’ihame	 n ’ i h a m e
ry’ibintu	 r y ’ i b i n t u
hertzberg	 h e r t z b e r g
koseku	 k o s e k u
abazwa	 a b a z w a
mubi	 m u b i
w’itsinda	 w ’ i t s i n d a
itandukana	 i t a n d u k a n a
y’abayobozi	 y ’ a b a y o b o z i
n’itsinda	 n ’ i t s i n d a
risigaye	 r i s i g a y e
abagize	a b a g i z e
atagaragara	 a t a g a r a g a r a
nk’abahuza	 n k ’ a b a h u z a
mwanya	 m w a n y a
ubwisanzure	 u b w i s a n z u r e
ngenderwaho	 n g e n d e r w a h o
binyuranye	 b i n y u r a n y e
bidashobora	 b i d a s h o b o r a
buyobozi	 b u y o b o z i
bubegereye	 b u b e g e r e y e
ritagaragara	 r i t a g a r a g a r a
ry’ubuyobozi	 r y ’ u b u y o b o z i
barigize	 b a r i g i z e
atangaho	 a t a n g a h o
raporo	r a p o r o
rishyiraho	 r i s h y i r a h o
ibipimo	 i b i p i m o
bireba	 b i r e b a
urigize	 u r i g i z e
ayo	 a y o
mayeriubudage	 m a y e r i u b u d a g e
bwiteze	 b w i t e z e
nkiki	 n k  i k i
idahagarikwa	 i d a h a g a r i k w a
igabwa	 i g a b w a
n’amato	 n ’ a m a t o
bahagaritse	 b a h a g a r i t s e
rw’ibitaramo	 r w ’ i b i t a r a m o
umuririmbyi	 u m u r i r i m b y i
steven	 s t e v e n
tyler	 t y l e r
yakomeretse	 y a k o m e r e t s e
rubyiniro	 r u b y i n i r o
baririmbaga	 b a r i r i m b a g a
potro	 p o t r o
yavuwe	 y a v u w e
usrutugu	 u s r u t u g u
rwe	 r w e
abasha	 a b a s h a
gusubira	 g u s u b i r a
mukino	 m u k i n o
saa	 s a a
z’umugoroba	 z ’ u m u g o r o b a
cyaho	 c y a h o
utc	 u t c
umuhanzi	u m u h a n z i
sanju	 s a n j u
sharma	 s h a r m a
yatangije	 y a t a n g i j e
umugorobaakurikirwa	 u m u g o r o b a a k u r i k i r w a
jai	 j a i
​​shankar	 ​ ​ s h a n k a r
choudharyyaririmbye	 c h o u d h a r y  y a r i r i m b y e
chhappan	 c h h a p p a n
bhog	 b h o g
bhajan	 b h a j a n
n’umuhanziraju	 n ’ u m u h a n z i r a j u
khandelwal	 k h a n d e l w a l
wamuherekeje	 w a m u h e r e k e j e
ry’ibirori	 r y ’ i b i r o r i
bifungura	 b i f u n g u r a
tokiyoperezida	 t o k i y o p e r e z i d a
nintendosatoru	 n i n t e n d o s a t o r u
iwatayashyize	 i w a t a y a s h y i z e
ahagaragara	 a h a g a r a g a r a
cy’ikigo	 c y ’ i k i g o
gishya	 g i s h y a
nintendo	 n i n t e n d o
revolution	 r e v o l u t i o n
guterenya	 g u t e r e n y a
telekomade	 t e l e k o m a d e
televiziyouburyo	 t e l e v i z i y o u b u r y o
butanga	 b u t a n g a
y’umukoresha	 y ’ u m u k o r e s h a
bireme	 b i r e m e
waho	 w a h o
fernando	 f e r n a n d o
alonso	 a l o n s o
uyoboye	 u y o b o y e
amasiganwa	 a m a s i g a n w a
isiganwa	 i s i g a n w a
ryoseariko	 r y o s e a r i k o
kuyarangiza	 k u y a r a n g i z a
akaruhuko	 a k a r u h u k o
amapinekubera	 a m a p i n e k u b e r a
ipine	 i p i n e
